replyID,reply_text,hatespeech_or_not
Ugwo3yvPTqkbfeCQrLF4AaABAg.9ZT_i9QD0KA9ZTa4fGtB9W,니가 가서 싸우세요,0
UgzYUk56ujY58Bd_qmN4AaABAg.9ZTZz6W4AS_9ZTdZb4oEZ_,생각이 있는건가,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9ZYpaXpoNxg,옳은말씀에  박수보냄니다,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9ZZBqZr1OJ-,안해본짓거리가 아니잖아요 ㅋㅋ,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9Z_lr-Pn1J_,@정지훈 전쟁터지면 좌파고 뭐고 일단 니 군대부터 끌려가는데 그게 좋음?지 전쟁터 나갈 자신도 없으면서 멀쩡한 사람 무지성 좌파몰이하는 정확히 님같은 사람들 돌려까는 글임 ㅋㅋㅋㅋㅋ,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9Z_rMMmsjUM,@복어뮤직 VOCFISH 그리고 전쟁터지면 당연히 참전해야하는거 아님? 그럴라고 군대 다녀온거고 종전국도 아니고 휴전국인거 뻔히 아는데 님이 뭔데 내가 군대끌려가는거에 어떤 감정일지 함부로 판단함?,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9Z_saVzDxp4,@정지훈 그러면 전쟁 나면 대책이라도 있음?그리고 내가 전쟁 대비하지 말자고 했음 아니면 북한이 도발해도 가만히 있자고 했음? 외교는 이익과 손실을 따져서 신중하게 해야 하는데 색깔놀이하면서 대책도 없이 전쟁하자는 사람들 까는 거지,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9Z_udE6p6SS,@복어뮤직 VOCFISH 님 말 동의함 대안없는거 맞음 개인적인 생각으로는 평화적으로도 해봤고 강경하게도 나가봤는데 둘다 도발쳐맞은건 팩트인건 ㅇㅈ? 중간지점을 찾기가 너무 어려우니 강경하게 나가는게 나는 맞다고봄,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9Z_uqJbwJbq,@정지훈 전쟁을 하든 평화정책을 펼치던간에 외교랑 국내정치랑은 분리해서 신중하게 하자는 건데거기다 대고 정치니 경제니 외교니 다 엮어서 좌파 우파 한마디로 퉁치고 무지성 파벌놀이 하는 사람들이 제일 불쌍함좌파가 평화 프레임이라고 치면 우파 정치인들은 미쳤다고 전쟁함? 괜히 냉전 분위기로 국민들 편가르기해서 지들 권력 챙기는 거지,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9ZcVw9MMpdR,북한은.. 선넘지않았나.?대화만 지금 몇년째 시도...,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9Zfv6zAmF7F,@복어뮤직 VOCFISH 북한은 유화정책으로 먹혀들어간게 하나도 없는데 뭔,0
UgyL74b05enKchwfQVB4AaABAg.9ZTZDjzVzEe9Zfvk8g-aEG,"@y s 안 먹혀도 우리가 취할 수 있는 전략적으로 최선의 스탠스라고 생각합니다그리고 제 말은 대북/외교정책에 대해서 강경한 의견도 충분히 나올 수 있지만, 감정적이나 정치적인 판단은 삼가달라는 것입니다",0
UgwbNTXPm0h1-GVlVhN4AaABAg.9Za1aFsnFEr9Zfpv9G89LV,맞아요 네이버 고객센터가 더 문제에요 구매자 전화는 연결이 안됨요~네이버 일해라 진짜 영원한건 없다 플랫폼이 요즘 얼마나 많은데 배짱장사함~그래서 네이버스마트스토어에 이상한 판매자 많아짐,0
UgxOUeYT8GJ0MSi37rJ4AaABAg.9ZWoY-9C9b_9ZYBGQyM0wQ,? ㅋㅋ,0
UgxOUeYT8GJ0MSi37rJ4AaABAg.9ZWoY-9C9b_9ZYcQY533W1,고객을 왕? 갑을관계? 개소리로 돌려 말하지말고 원하는 물건이 잘못왔어 그러면 환불 하겠다는 의사를 보낸 고객의 요청을  당연히 수락을해야지 영업을 위해서 고객을 왕으로 취급 중국에서 왔어?기본적인 영업이 먼지도 모르면서 어디서 주워들은 말로 글을쓰시나요? 예?갑질하는건 젊은 애들도 같아서리  이런말하는거보면 늙은이 신거같은데요 적당히 하세요 예?,1
UgxOUeYT8GJ0MSi37rJ4AaABAg.9ZWoY-9C9b_9ZYm2eUOc04,@Hoon O 형님말이 맞는부분도 있어보입니다. 근데 간단합니다 잘못왔어요 그러면 사과하고 환불이든 원하는 물건으로 교환이 기본입니다 이기본을 안해서 생기는 문제가 많아요 나는 나이가 많아서 반말듣는거 존나실어 나는 나이가 많아서 지금이나이까지 살면서 살아온 가다가있어서 새로운 룰에 적응응 못해 그럼 바껴야지 바꾸어야지 언재까지 나 나이많아 지금까지 이런적이없엇어 이런 생각으로 살아가면 안되죠,0
UgxOUeYT8GJ0MSi37rJ4AaABAg.9ZWoY-9C9b_9ZZ97IfcSCx,네 서로서로 이해하는게 가장좋다고 봅니다 꼰대인 나도 한때는92학번 x세대였습니다,0
UgyzxKET5P8OYifB_NJ4AaABAg.9ZStZtVALa29Zy9SlCq9A2,전주라던데,0
UgzOOajV48ZxSLoZsrd4AaABAg.9ZS1sdUOeVL9ZWPxm3J5Zz,니가 진상짓 더럽게 했나봄,0
UgzYTFf6-lJdIQMxOpB4AaABAg.9ZQwDYRY1pH9ZpPENvs0SL,무슨법? 기분상해죄 처벌법? ㅋㅋㅋㅋㅋ,0
UgzYTFf6-lJdIQMxOpB4AaABAg.9ZQwDYRY1pH9ZrLhxjD5f3,@Fenrir 쳐 맞는 법,0
UgwIqYzGiG-I9Irhd1h4AaABAg.9ZQupBkUgNi9ZQzAl_2Uts,양쪽에 의견듣기평가는 찬성이지만 세상에 절대란 없음,0
UgwIqYzGiG-I9Irhd1h4AaABAg.9ZQupBkUgNi9ZS1x-kkxfU,뭐래..,0
UgwIqYzGiG-I9Irhd1h4AaABAg.9ZQupBkUgNi9ZSf045J0GA,맞아요...양쪽말들어보면 알수있죠...일방적으로그러는건지 아니면 대화과정에서 서로빈정이상했는지...이건소비자말만듣고는모르죠,0
UgwIqYzGiG-I9Irhd1h4AaABAg.9ZQupBkUgNi9ZSjBOGsHwB,판매자가 저렇게 나오는데 양쪽 말 들을 것도 없다 니가 아는 사업자들은 안 그렇다고 다른 사람들은 안 그런 줄 아나?,0
UgwIqYzGiG-I9Irhd1h4AaABAg.9ZQupBkUgNi9ZYra-CFQJb,화면에 서로 글로 싸운거 나와요.안보신듯...물건을 잘못보냇든 사기광고를 했던 분명 판매자가 잘못한건데 문의한거 씹고 반품신청씹고 4일동안 연락도 안받고...유머님같으면 허허 하면서 그냥넘어가시겠습니까...하루이틀내 그냥 잘못보냈네요 죄송합니다 했으면 끝나는걸 적반하장으로 저런소릴 지껄이니 이슈가 된거죠.,0
UgwpihThA8GIAgDXHTx4AaABAg.9ZQugpvaHHk9ZR6XY-2F_A,딱대 세대만 맞자 ㅋㅋㅋ,0
Ugykxag5UP1xX8CMgut4AaABAg.9ZQtaSxl8Ai9ZQvbX0E20n,니가? 네티즌이? 그럼 경찰은 왜잇나,0
Ugykxag5UP1xX8CMgut4AaABAg.9ZQtaSxl8Ai9ZRRKvVsUom,@든든 심술부리는게 딱 닉값하네 ㅋㅋㅋ,0
UgzxEnZI1CLxJ_Gw9bl4AaABAg.9ZRWXYgHvuH9ZZ2q0sP6_y,"(in addition to the 'regimes' of).....박근혜, 노무현, 김영삼   🖓🖓🖓",0
UgyszFvBlBD7eP00KqB4AaABAg.9ZMv7ioYixx9ZMw5-Y04U6,느그 논리대로면 당대표가 책임 져야됨,0
Ugxcle15yTd5DYhNrEJ4AaABAg.9ZMt7vnTggM9ZNzstVCybh,인천의원 존나 웃김ㅋㅋ,0
Ugz0_IPBy2VrokWxm614AaABAg.9ZMslgObmlS9ZN66RbRdPJ,국민의힘이에요 님아 국민의당이 아니라 ㅋㅋㅋㅋ 당 이름도 똑바로 모르시네.,0
Ugz0_IPBy2VrokWxm614AaABAg.9ZMslgObmlS9ZNM-rOYS0T,이 사람 말투가 이상한데?,0
Ugz0_IPBy2VrokWxm614AaABAg.9ZMslgObmlS9ZNvvacHjz5,국민의 힘이랑 국민의당 두개가 있어서 햇갈렸네요 기억에 남는 이름은 아니라서요,0
Ugz0_IPBy2VrokWxm614AaABAg.9ZMslgObmlS9ZNwAKKgIAU,@동동잼잼 사람 말투가지고 성희롱하시는거 아니에요,0
Ugz0_IPBy2VrokWxm614AaABAg.9ZMslgObmlS9ZO6ObG4g9s,@이수정 님 한국사람 맞아요?,0
UgyP66S43n8HEftc4WZ4AaABAg.9ZMW6KZSzbI9ZMWJyS0pu4,Jtbc는 처음한거라는디,0
UgyPD_XqpKuizcBgEqx4AaABAg.9ZMSF_jMSvP9ZMVudrDKqy,@김Kyle 칭찬하는 거일수도ㅋㅋ,0
UgyPD_XqpKuizcBgEqx4AaABAg.9ZMSF_jMSvP9ZMWEFN9jR0,이걸 이렇게 틀어서 말하네ㅋㅋㅋㅋ,0
UgyPD_XqpKuizcBgEqx4AaABAg.9ZMSF_jMSvP9ZMXbVfbDjX,@김Kyle 김씨형 진정해봐 이거 뜻으로보면 오타가 아닌것같은데 칭찬이여,0
UgzHLCqQG2sR5vXBWzN4AaABAg.9ZMQQXNwqWo9ZMUmcIg4hK,네가티브는 윤석열과 국짐당이 끝판왕이죠. 그가 사과하고 참회해야하는 부분인 것 같아요.,1
UgzHLCqQG2sR5vXBWzN4AaABAg.9ZMQQXNwqWo9ZMUnjBIf_G,신병아 이미 윤석렬이 대통 거의 확정이야.. 제발 정신좀 차려 ㅋㅋㅋㅋㅋㅋㅋ,1
UgxIxP7oW0hWiIepqmB4AaABAg.9ZMOiOursI99ZMP216IWhs,사람보고 찍는건데?전과4범을 앉힐려하네ㅋㅋㅋ,1
UgxIxP7oW0hWiIepqmB4AaABAg.9ZMOiOursI99ZMPCGGZg-p,전과 4범을 앉힐바엔 윤석열~ ㅋㅋㅋ,1
UgxIxP7oW0hWiIepqmB4AaABAg.9ZMOiOursI99ZMRgBS6je1,@mahalo aloha 진정해여,0
UgwuCtQFaZfYT30ZX5R4AaABAg.9ZMOZAo4nYn9ZMPT6xVAwE,상도도 상도지만 절라도 90퍼 몰표는 매미터짐 ㅋㅋㅋ,1
Ugztmmz7imUVptxfoRF4AaABAg.9ZMOR20eQGe9ZMoDQniUMf,180석이 이리 뒤집어지네 하긴 너무 못했져ㅠ,0
UgxjkV5z8wEYVlS8nLB4AaABAg.9ZMOPVx9RsR9ZMOkyWakLB,음주운전하고 뭘그리 떳떳하던지ㅋㅋ,0
UgxjkV5z8wEYVlS8nLB4AaABAg.9ZMOPVx9RsR9ZMTUJAZJ0Z,@전원준 편향적 사고에 사로잡혀.. 올바로 보지 못하고... 판단도 엉뚱하게 하고 있으니... 머라 말하기가.. 참 안타깝다..,0
UgxjkV5z8wEYVlS8nLB4AaABAg.9ZMOPVx9RsR9ZMU19-nwxm,@Dy K ㅋㅋㅋㅋ내입장도 마찬가지야 범죄ㅏ 옹호하는 꼬라지  말이 안나오네  민주당이 좋긴좋아 집사서 돈많이벌은거 팔아야지~ㅎㅎㅎ,1
UgyIO6KRq043x5A8N4p4AaABAg.9ZMODev614Q9ZMOjRWhjsC,이미끝났을걸여??,0
UgyIO6KRq043x5A8N4p4AaABAg.9ZMODev614Q9ZMP4dapcio,사전투표 이미 개표 다 해서 아마 이재명이 역전하긴 힘들거예요 ㅠ,0
UgyvyEul1NAIJ2G3J_Z4AaABAg.9ZMNzsbcqLs9ZMPmwittAJ,ㅋㅋ,0
Ugxl3Ps2sFlJGp8oj5Z4AaABAg.9ZMNLxTW_S_9ZMOstxsrrB,이말 후회하실지돗모릅니다?,0
Ugxl3Ps2sFlJGp8oj5Z4AaABAg.9ZMNLxTW_S_9ZMTd6P2sIx,@주상연 우쭈쭈 우리 상연이^^ 상연이는 뭘 걸고싶어~?^^♡,0
Ugxl3Ps2sFlJGp8oj5Z4AaABAg.9ZMNLxTW_S_9ZMV0r4x10N,@MST KS 저 윤석열찍었습니다. 섣부른판단은 금물이죠,0
Ugxl3Ps2sFlJGp8oj5Z4AaABAg.9ZMNLxTW_S_9ZMVKQ07MqI,@주상연 뭐래 이 우디르는,0
Ugxl3Ps2sFlJGp8oj5Z4AaABAg.9ZMNLxTW_S_9ZNDyA7ylWa,@주상연 윤 지지자가 왜 나한테 후회할지도 모른다고? 이거 뭔 빙시고,0
Ugxl3Ps2sFlJGp8oj5Z4AaABAg.9ZMNLxTW_S_9ZNEI6XUxg6,@MST KS 설레발은 필패인거 모름? 난 누구보다도 행복함,0
Ugzd5KR31ckVG4JpWnd4AaABAg.9ZMNIskAp0h9ZMQPBmEYx_,이게 맞지 ㅋㅋㅋ 내가뽑은 사람 떨어졌다고 이민갈것도 아니고 누가되던 잘하길 바래야지,0
Ugzd5KR31ckVG4JpWnd4AaABAg.9ZMNIskAp0h9ZMVopuBoBP,@귀귀 그러게요  국민들을 위한 대통령과 국회의원들은 없는듯,0
Ugzd5KR31ckVG4JpWnd4AaABAg.9ZMNIskAp0h9ZMmgGRgXLe,모든.후보님.고생.많이하셨었요.이제모두나라을위해.기도드립시다.살기좋은나라되길,0
Ugw_Fpn06oXdQgHGucx4AaABAg.9ZMNHjDDC9_9ZMNR9Wq0NO,ㅋㅋㅋ 사전투표 끝났어요 라도님아 ㅎ,0
UgzE4UUS5nRySIH9bNR4AaABAg.9ZMMyh6X6go9ZMYNj2wPS2,어 끝났어ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
UgzE4UUS5nRySIH9bNR4AaABAg.9ZMMyh6X6go9ZMbqCow55Y,윤석열대통령홧팅!!!축하합니다서민을 위한 대통령되어 주십시요^.^,0
UgypsdeU_YLSxmxATPN4AaABAg.9ZMMuIeADDY9ZMOC5SPUom,응 절라디언국 개표 거의 끝났어 ㅋㅋ 국힘강세지역 슬슬 가동중인데 이거 열면 차이 더벌어짐 ㅅㅅㅅㅅㅅㅅㅅ,1
UgyEfssy0sRRVrF6O0x4AaABAg.9ZMMriYyg4l9ZMT34FjXc7,아뇨 수준 정말 낮아요 그대로거나 더 퇴화했네요 윤석열이 이기고 있는데 뒤집기는 힘들어 보입니다,0
Ugy_-zIGaMoqy8pF9Kx4AaABAg.9ZMMoQi0Ujf9ZMMt2BMiXF,이게맞다~ 누구랑 더 오래갈지 당장 앞만본 실수,0
UgwAz-84B-ZGL05rm254AaABAg.9ZMMiPIubNb9ZMMvA00a9m,윤석열이 이긴듯 이민준비 하셔야할듯싶네요,0
UgwAz-84B-ZGL05rm254AaABAg.9ZMMiPIubNb9ZMMzJ1hC2L,이민 짐 싸셔야 할 것 같습니다,0
UgwAz-84B-ZGL05rm254AaABAg.9ZMMiPIubNb9ZMN5xTg1eV,이민가세요  뭘  대통령 바뀐다고 이민까지  그럴꺼면  반은  떠나야지  땅도 좁은데,0
UgwAz-84B-ZGL05rm254AaABAg.9ZMMiPIubNb9ZMNXq1X23l,엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ여권챙기셔야할듯...?,0
UgwAz-84B-ZGL05rm254AaABAg.9ZMMiPIubNb9ZMRKgIP66M,이민가시나요,0
UgyFViixTEpY1EZFAsx4AaABAg.9ZMMLrp6Nug9ZMW2bNRdRM,진짜요ㅠㅠ 넘 심한거 같아요ㅠㅠ,0
UgxG6cE1fcCeC8XGQwR4AaABAg.9ZMLbe-auFZ9ZMPd1NR58b,ㅋ,0
Ugzs3lXL6m9IQ_VDmRd4AaABAg.9ZMLUh8Lydz9ZMMVsleE51,훈훈한 댓글 좋습니다. 백퍼 동감입니다.,0
Ugzs3lXL6m9IQ_VDmRd4AaABAg.9ZMLUh8Lydz9ZTiViZW7e_,이제는 윤석열 대권 우승하였으니민주당에서도 협력해주어야 합니다.,0
UgwhSfqaux90VUuCYs54AaABAg.9ZMLMNAZ_uB9ZMMlXh3itQ,그러니까요 이렇게 극적으로 윤석열이 역전을 하네요 ㅠㅠㅠ,0
UgwhSfqaux90VUuCYs54AaABAg.9ZMLMNAZ_uB9ZMMrHqwyYQ,ㅋㅋㅋㅋㅋㅋㅋ,0
UgwhSfqaux90VUuCYs54AaABAg.9ZMLMNAZ_uB9ZMkBItvPCh,윤석열 당선~,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMMMCnxqow,난 이재명 찍은 사람이 도저희 납득이 안가는데..,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMMNU4lulS,괴롭기는  뭐가요  이재명은 뭐그리 떳떳하길래,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMN33_nAx6,아니 형수라는게 어머니 다음이나 마찬가지인대 보 짼다는게 말이 되는소리냐.. 그래놓고 대통령 하면 외신들이 알면 뭐라고 하긋냐.,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMO-L75wOI,찢 찍은사람 이해가안감 ㅠㅠ 뇌가리 열어서 연구해보고싶을정도임,1
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMO8-w1zDE,@포청천 녹음본 잘라서 악의적으로 편집해서 올린 거예요… 방송 3사에서 팩트체크해서 방송 다 하였으니 유튜브에서 찾아보세요,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMOO8pED0x,@3side e 악의적으로 어떡해 올렸단 말이에요??형수한테 그딴 말 하는게 악의가 아니라구요?,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMOnvtUnev,@포청천 이재명 후보 형님께서 한 말이 찢과 관련된 말이고 이재명 후보가 그에 대한 대답으로 너라면 그렇게 말하면 좋겠느냐며 언행을 그대로 따라한 걸 악의적으로 그 부분만 짤라 편집하여 올린 것이라구요,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMPz1-cVeX,@3side e 그러면 뭣하러 지난번에 이재명이 눈물 코스프레는 왜 합니까? 이재명이 사람들한테 동정심 유발 연기티 싹나는데 표심 얻으려고 연기하는티 겁나게 나던대 내눈에는 다 보였네요..,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMQ5cPI20n,@포청천 어떡해 틀리신 건 맞아요.. 어떻게가 맞구요. 괜한 비방 하는 것 같아 수정한 거예요^^,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMQDSBR5ep,@포청천 아저씨나 저나 어차피 현재로썬 믿고 싶은 것만 믿겠죠. 서로 비방만 더 하겠어요? 잘 주무시고 누가됐든 좋은 대한민국이 되길 바랍니다. 수고요,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMTybvE0nf,@3side e 사전 찻아보십쇼.. 그리고 이재명이 마누라는 통화중에 옆에서 미친ㅇ 마냥 웃는거 기억 못합니까??,0
UgzHoHLWDTxUCtsQgMJ4AaABAg.9ZMLEZ0sxpH9ZMUEQUCZid,음주운전. 검사사칭 수배.. 조폭들  채용.. 살인마 조카 변호 이것보고도 지지 합니까?? 머리에 뭐가 들어가야 그런 생각이 듭니까??,0
UgxMCc7XMLBSZewXQXh4AaABAg.9ZMLCG3GO1z9ZMMHMEBqfg,ㅋㅋㅋㅋ 아지메요 찢재명이 역전당했다~,1
UgxMCc7XMLBSZewXQXh4AaABAg.9ZMLCG3GO1z9ZMPSycBZdN,ㅋㅋ,0
UgzWuB9NhdimffNta4N4AaABAg.9ZMLBiLELhj9ZMPBDpdFeh,정확한분석고맙습니다,0
UgwkWJCE_KAGY58kX0x4AaABAg.9ZML4pYzoIQ9ZMMib9lczi,손바닥으로 하늘을 가리세요^^,0
Ugws-FAlevSanuUUqgd4AaABAg.9ZML2mF908b9ZMQdjQm8p4,역전 나이스ㅅㅅ,0
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMMz85hAje,저도마차가지입니다,0
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMN2krLUEB,윤석열 대통령 화이팅!,0
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMNuF8Gm3t,@UCRDtPUq4FeIlUTsEz64KznQ 뭐고 윤짜장 역전햇다던데,1
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMOTM1qRvh,저두요,0
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMQoQgzT74,저도 마찬가지입니다이리 절실해 본 적이 없었어요 이재명후보가 당선 되기를 기도하고 있거든요 근데 불안해서 눈물이 먼저 나와요 윤하마에게 나라를 맞길 수 없는 국민의 한 사람으로써 너무 애가탑니다,1
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMQz2yx7fu,@dldldl ㅋㅋㅋ 역전!!,0
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMR2qv4BlU,윤이이겨도걱정아는게없고북에서쳐들어올까봐걱정그럼선재타격할까?,0
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMShWxFZXd,@배현정 윤석열 확정,0
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMT-bb0OIX,@강미소 이가 이기면 쳐들오면 다퍼주고 항복할듯,0
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMUUsmuru6,홍준표님 나왔으면 정말 이렇게 간절하지 않았다윤석열후보=트럼프=이걸 원하나  그대들한테 물어보고싶다?,0
UgwH-O0xs6VJ5AmKW1p4AaABAg.9ZML1d9o7R09ZMUvwTCdbi,아자아자 윤석렬 화이팅!! 거의 대통령 확정이다~! 만세!! ㅋㅋㅋㅋㅋㅋㅋ,0
Ugx7oNbEFJWCcMXip594AaABAg.9ZMKyB2E_qR9ZRB42HFGdU,ㅋㅋㅋㅋ,0
Ugz2r63vkYUuUmpgYEF4AaABAg.9ZMKx4h-AjO9ZMPNPpnV7q,ㅋ,0
Ugz2r63vkYUuUmpgYEF4AaABAg.9ZMKx4h-AjO9ZMR2AHQyrx,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
Ugyqhg_5ixj9myUE-GR4AaABAg.9ZMKr3rcCjR9ZMPhT4s-L-,ㅋㅋㅋ,0
UgyqAilr33MeMNbpQ694AaABAg.9ZMKqFMcZyS9ZMMSbodnO1,그러게요. 강남3구를 보니 윤씨의 압도적 승리네요. 여당이 여하튼 집값도 많이 올려줬는데 말이죠. 인간의 욕심은 참으로 끝이 없나봅니다.,0
UgyqAilr33MeMNbpQ694AaABAg.9ZMKqFMcZyS9ZMOShbf28v,그만큼 이재명이가 비응쉬인 이라는거지,1
UgyqAilr33MeMNbpQ694AaABAg.9ZMKqFMcZyS9ZMOs5Sby3n,심이랑 표 갈라졌는데도 범진보 50%면 먹을만큼 먹은 건데 ㅋㅋㅋㅋㅋㅋ정권교체 바람 끼고도 엄대엄 하는 그 후보에 비하면 뭐,0
UgyqAilr33MeMNbpQ694AaABAg.9ZMKqFMcZyS9ZMOvM8u_Ll,상대가 이재명이라 이기네ㅋㅋㅋ개꿀,0
UgyqAilr33MeMNbpQ694AaABAg.9ZMKqFMcZyS9ZMPq1WGXe7,ㅋㅋㅋㅋㅋㅋㅋㅋ모르겠고 재명아 학교가자 준비물 챙겨야지~,1
UgyqAilr33MeMNbpQ694AaABAg.9ZMKqFMcZyS9ZMQU52-_2_,강남에 윤석렬 후보 지지! 재밌네요. 난 반려동물도 키우고 동물을 사랑하지만 보신탕은 맛있고 몸에 좋으니 꼭 먹여준다 하는 거랑 비슷한 느낌이네요!,0
UgyqAilr33MeMNbpQ694AaABAg.9ZMKqFMcZyS9ZMU-lLNNsy,세금을 완화해줘야 집을 팔지...당연 윤찍어야하는거 아닌가,0
UgyqAilr33MeMNbpQ694AaABAg.9ZMKqFMcZyS9ZMkDI5SzlW,응 윤석열 승리ㅋㅋㅋ,0
UgyqAilr33MeMNbpQ694AaABAg.9ZMKqFMcZyS9ZRB8087zuL,ㅋㅋㅋㅋㅋㅋㅋ,0
Ugzwn5hHNLcKmvT81_Z4AaABAg.9ZMKnEWOc8L9ZRB5FE0NSb,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
UgwqbR63x4MI0jad-H54AaABAg.9ZMKmiVDBHZ9ZMMwiHH315,ㄹㅇ,0
UgwqbR63x4MI0jad-H54AaABAg.9ZMKmiVDBHZ9ZMgmswXnb8,하지만 졋쥬?,0
UgzT3NGyknUOqNJMlFV4AaABAg.9ZMKmZiR2in9ZMPpgL5lUb,?,0
UgwtZdnaVT3euBfiE-d4AaABAg.9ZMKibMTbt39ZMKoEDCID_,격고도 수준보니 알겠다.,0
Ugxcd66scCB_WbmeIOt4AaABAg.9ZMKi-NUKTc9ZMLU3tDsz-,틀,1
UgyWOfn7wiRsQRC9dT54AaABAg.9ZMKLZEWsD29ZMPlMiNTq8,ㅋㅋㅋ,0
Ugy8Y50KmRxJoikB1S14AaABAg.9ZMKBCeG_Nu9ZMKakFYRRF,반영중 거진끝났을거임,0
Ugy8Y50KmRxJoikB1S14AaABAg.9ZMKBCeG_Nu9ZMKfFVxtTB,사전투표는 모두 반영된것같아요 지금은 본투표 개표상황요,0
Ugy8Y50KmRxJoikB1S14AaABAg.9ZMKBCeG_Nu9ZMKfeYxXce,사전투표 먼저 개표함,0
UgyBV5xME-msW7AaGGd4AaABAg.9ZMK3wzcLyJ9ZRBEeisUE8,ㅋㅋㅋㅋㅋㅋㅋ,0
UgyBV5xME-msW7AaGGd4AaABAg.9ZMK3wzcLyJ9ZRHbl5MSHs,@봉구 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ그러니까 니들은안되우리는 끝이아니다,0
UgyBV5xME-msW7AaGGd4AaABAg.9ZMK3wzcLyJ9ZRIMblIiCe,니들이라는 표현은 편가르기.. ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
UgyBV5xME-msW7AaGGd4AaABAg.9ZMK3wzcLyJ9ZRKx9Em_ez,@ᆞᆞ복길이바라기 멋져부러!!!,0
Ugwbcs9pzPkZT7q77894AaABAg.9ZMK264YBh89ZMLf13Fwed,ㅋㅋㅋㅋㅋㅋㅋ찢죄명 지지자들 똥줄타쥬~~?~?~?~?~?,1
Ugwbcs9pzPkZT7q77894AaABAg.9ZMK264YBh89ZMMK2KuaiE,좀있다 봅시다. 참 말들 많네,0
UgwF0tKQqwbHyiLjaud4AaABAg.9ZMJy6Sz54u9ZMKPnPH9Xj,맞는 말씀입니다ㅠ,0
UgwF0tKQqwbHyiLjaud4AaABAg.9ZMJy6Sz54u9ZMLC0j9_NM,"지들 지역 대통령 만들면 지들이대통령인줄 착각하는 속물 근성이 있어. 영남,특히 대구갱북 사람들 얘기해보면 희한한 자부심이 있어.",1
