replyID,reply_text,hatespeech_or_not
Ugy1fUP7GTS1r3rB3sF4AaABAg.9ZYb2ghyj5k9ZYeNcZo-ml,"The question wasn't abt LABS, it was abt Chem/Bio WEAPONS. And Neocon Nuland refused to answer the question. In the English language, WEAPON is NOT a SYNONYM for LAB. Am sure if you asked a Progressive if he carried a WEAPON, he'd deflect by saying - ""I carry a LAB."" Remember to call them out when they deflect with garbage 🤞",0
Ugy1fUP7GTS1r3rB3sF4AaABAg.9ZYb2ghyj5k9ZYeOalz2Q1,"Marco RusBIO covered for Victoria NuCON's boo-boo. RusBIO wasn't expecting NuCON's response. She was just supposed to say - ""No, there aren't any Chem or Bio WEAPONS"". Which she failed to do. RusBIO salvaged the situation as best as he could. Listen to RusBIO's 2nd question & NuCON's subsequent response. They are all in it together.",0
Ugy1fUP7GTS1r3rB3sF4AaABAg.9ZYb2ghyj5k9ZYkxnDBLEY,You obviously didnt invent that joke… and now you’re piggy backing. No shame? Huh?… ☹️,1
UgxhaOUj1m646lFYY6N4AaABAg.9_5B0Y6sLDP9_5CVClODaN,Since day one.,1
UgxhaOUj1m646lFYY6N4AaABAg.9_5B0Y6sLDP9_5Cd_Oq36D,You are better off not participating in politics,1
UgxhaOUj1m646lFYY6N4AaABAg.9_5B0Y6sLDP9_5CmsugFeD,@rwuyoung Did you hear The Former Guy had cosmetic work done on his face?He got an orange peel.,1
UgxhaOUj1m646lFYY6N4AaABAg.9_5B0Y6sLDP9_5D2IqSg78,I wonder if you have anything else to add besides the same sentence in every forum you are on. It’s getting old dude. I agree with you but that’s all you got?,0
UgxhaOUj1m646lFYY6N4AaABAg.9_5B0Y6sLDP9_5DGC9_9L9,@Promethiac u right makes me mad,1
UgxhaOUj1m646lFYY6N4AaABAg.9_5B0Y6sLDP9_5EJDidB16,Only true thing Obama ever said,1
UgxhaOUj1m646lFYY6N4AaABAg.9_5B0Y6sLDP9_5EfNdpPE6,@Susan Focus on local elections.. at least there your vote means something without the electoral college coming in to make us feel like our vote was a participation trophy.,0
UgxhaOUj1m646lFYY6N4AaABAg.9_5B0Y6sLDP9_5QkzGxZ2A,"Hmm, your IP address indicates Russia.",1
Ugyk3d5aAviMEbjuz3l4AaABAg.9ZlWT2yFdo89ZldOI7LcKx,There is more than enough food in the US. People get foodstamps who are low income to no income and eat better than the people who actually work and make just enough to not qualify for assistance. Drug addiction  and mental illness on top of juts plain laziness is what keeps people on the streets,0
UgzlWH3VvI6EDLWdHQ94AaABAg.9ZYZ4Hj4Ixp9ZYc4fXXz4Z,I would have voted for Donald Duck before voting for Donald Trump!,1
UgwjR0AgIU3CqLHxFvV4AaABAg.9_5BvsxonpI9_5D59RhIr1,He will never know the truth either,1
UgwWlASlrYPgcZs1KDJ4AaABAg.9_AcNqGfks49_Adkr67beu,"Good evening, how are you doing today I hope you had a great day so far👋❤️❤️",0
Ugw3xIMTQarSC6yt-t94AaABAg.9ZflUZNbT7G9ZflgsP7We2,Please remember that money was ok'd by both democrats AND republicans,0
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_APg098bLx,hes a clown joker from batman.,1
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_APwf96yjz,@SHEEP HURTER that law was passed years ago,0
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_AQ3-PIK1H,You're playing a game with me! Cold Joe is a Legend!,1
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_ARcDHf1_A,He's doing that now.,0
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_ASguJkFBu,Spot on he would steal from his mother,1
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_ATg4S1T3j,"@1Biswet yeah, that's why. grow up.",1
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_AUwv02HZe,He would steal from his own son.,1
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_AZk71Cl7s,"@Chevy 1 Biswet,. Democrat fixer",1
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_AatRqsQ4X,"Then babble something like ""oh, it was in my trousers the whole time...hahaha""",1
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_BxKD9sMHq,President Bidet is very efficient in the toilet,1
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_C1fKhqyaM,Exactly!,0
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_DHF-IM-YV,In the past surely but now he wouldn't remember that he actually stole it.,1
UgwacGHLBUoPO_CY3oV4AaABAg.9_ALx65Sif79_DXV4vcB25,"You nailed it!!! He has been a liar his entire life, but the last 18 months have shown that he has absolutely no moral compass. He will say anything if he thinks that you want to hear it, and do the exact opposite the next minute. I have watched him for fifty years, and he has been a snake for all of those 50 years….",1
Ugy239rXmrttXp1Z3aN4AaABAg.9_64i3JWztW9_7M_6HY0xN,I know that's right,1
UgzvwTIXJLqRqlT93jx4AaABAg.9Zx1OP350Pl9Zx8GRhASTo,"I first read ""clarence carter"".... Irreplaceable",0
UgxJIhoPYudCusZmssJ4AaABAg.9_5Iyg1w-6G9_5agnahCyE,You must be dreaming since when Lucifer  will not allowed  it?,1
UgxFKDJY6zVxDgYdm2B4AaABAg.9ZiT_irb-LU9ZiZ08Kpt_r,Trump also can’t even put a sentence together 😂,1
Ugw7Ae-3SqzkygZhkr14AaABAg.9ZiW8KHtq939Zj7lxJtM9D,I pray we don't see a return of Billy Beer🙏,0
Ugz1R2KcpOg98vfWRR54AaABAg.9ZyO7Xbv7Mh9ZyOO14Z1OB,Russia hasn't even take a single major city yet so I fail to see how Ukraine is his for the taking.,0
UgzgdjK1spMpHjHuEuZ4AaABAg.9_57mgVMhVP9_5f4I70HdI,"Hey Comrade! You meant to say LOSER Trumpy is ""...Burned toast""!!  Lmfao - Rofl",1
UgzrbFYoinUvD_DbZ314AaABAg.9_5CRRDLinu9_5Ce1DWUig,Pootin has turned the ruble into rubble  🤣,1
UgzrbFYoinUvD_DbZ314AaABAg.9_5CRRDLinu9_5EFbQdJiB,"Work ennobles people....now go ahead with a shovel, collect rubble, it's time to lose weight by the summer😂",1
UgzrbFYoinUvD_DbZ314AaABAg.9_5CRRDLinu9_5Q0feVq8B,"@Steven Smith that was so funny, i forgot to laugh.",1
UgzrbFYoinUvD_DbZ314AaABAg.9_5CRRDLinu9_5SETRIKfl,Even Putin ignores his remarks. Nobody gets mad at confused old people,1
Ugzl7vxP2gkrzXuMICR4AaABAg.9ZwEjBShoiE9ZwIAO9fVbc,"downfall would happen anyway. if you need to get rid of someone, that would be Jerome Powell as central banks have a long time plan to crash the currencies and come with one world currency. When currency is losing value, prices go way up. In fact, prices stay the same, but because the currency is losing value, you feel like prices go up and currency is steady.",0
Ugxwn8i_qsfyDmiMYct4AaABAg.9ZYKJ_UDOYM9ZYKdZmQ_mr,"Unfortunately, this is only the beginning of the end, more suffering down the road.",0
UgwsZ-YbtVIsnNoNfVB4AaABAg.9ZiTuXtoGZD9ZiVPWh91TS,"And you believe him? Sure, just like tucker and the don because you like golden showers, don't you.",1
Ugwv1ivv58a4rAxF4PJ4AaABAg.9ZfxYisQzYc9Zg2yjK2GtZ,"nah, he doing real well",0
Ugyyj64AqahmMoFaJkt4AaABAg.9Zy52lTwNb19Zy5uNiKKg4,Jesse is forty-three and has suspiciously black hair.,1
UgwxsbAEQ78GoCun4z54AaABAg.9_Ab3MTh4eT9_Adt_NfOzR,"Good evening, how are you doing today I hope you had a great day so far👋❤️❤️",0
UgzaAKFjYJgKIRUNWHZ4AaABAg.9_5wvsAEhee9_DOlx2kJYf,"And the worst thing to ever happen to this world, I knew that he was corrupt for decades",1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AN_HOj-2m,I feel the same here dude,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AQ8HAAoMj,"We are the losing team; every Empire collapses as an Empire.  When this happens you lose wars, financial stability, the culture and unity.  It's done, America is losing Empire status.   That may not be a bad thing, but the ride down may not be fun.",0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AQP1hXWOJ,"We are, this administration doesn't give a single 💩 about ANY of us, let alone ANYONE else in another country.. 🤦‍♀️",1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AQrNZEiY2,"It’s not time to give up. We will be on the winning team. We the People need to pay attention, we need to stay United and we will prevail. Never give up any of your rights.",0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AR-eQxrcQ,"Stop relying on Politicians and rely on Jesus. He is the only Truth, Way and Life.",0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_ARo8xH94G,We lost it ALL in the last election.  WHEN do we start taking it back ?,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_ASR3fkVkr,We are. We’re losing.,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AXdm3_Gj1,"@Don Transue not a empire exactly since we free our enemies,as Allies and the flags of nations still wave",0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AYNs4GXUT,@sheepsreactingbadly I think you need to review discussions on what Empires are.,1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AZDN07RNW,"LMFAO!!! After the orange clown, anybody anybody anybody looks better. turn in the news It seems Putin is losing.",1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_A_SW4z7A-,@Jeff Jordan Want some cheese with That whine.  🧀,1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AbcMOj61_,"@Carlos Tuggle , If you can't see what is going on, you need to have your eyes checked.",1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_Acuf1gwF-,@Jeff Jordan Is that a yes ?  🧀,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_Aejmnibdv,@A C TDS doesn't appear to be fatal,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AgIHcIJUS,Corn pop was a bad dude..,1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_Aiu75NSEI,@A C Rent Free,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AoYuWmhuT,What exactly is supposed to happen to Presidents that say “stupid things”? I don’t recall anything happening to trump and all he ever said were insanely dumb things,1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_ArgoZ13xF,@Brittany Crawford 🎯,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_AsrcRVzrA,@Brittany Crawford well he became a russian asset.,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_B4nzd1WEU,@Trish Whitaker What is a woman?,1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_B4u0o1SsD,@Norman When we find out what a woman is LOL,1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_BSJaUc7WW,@Don Transue 🇺🇸 won’t fall to Russia blhahahahaha,1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_BSOTyK5RY,@NormanAmerica is fine,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_BsiddWPeZ,"@Aaron Hixson you haven't been here very long, have you?",1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_BxLI6Vlrm,President Bidet is very efficient in the toilet,1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_Cge1f7zxe,@Tim Knepper yea let's just wait around for magic sky man to fix everything for us.,1
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_Cgpx0s7jS,"@Don Transue What do you mean? When is there not a ""crisis"" going on? Still trucking along....",0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_CzuudK3yL,@Don Transue I think you can't think alone by your self,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_D-W8pRu44,@sheepsreactingbadly sure.,0
UgzScLNiXPIv_ycc9-R4AaABAg.9_AMu2fYkD79_Do_dpRSEX,@Norman We gave it all to China... er um our corporations gave it all to China and we bought it from China.,0
Ugw3kThYWviHkWg3Y7Z4AaABAg.9ZYvik9f1BX9Z_0zGc8zYl,I love freedom of speech,0
Ugym8i5IcaUXP7KBddx4AaABAg.9Zctc9WWwyk9ZcuAFTR--y,It’s way to early to be HIGH !!  Lol 😂,1
Ugym8i5IcaUXP7KBddx4AaABAg.9Zctc9WWwyk9Zcw6d5HjnS,Are you lost.... your bridge been taken over by another troll ??,1
Ugym8i5IcaUXP7KBddx4AaABAg.9Zctc9WWwyk9ZcwUQGqeVe,🤣🤣 what nonsense is BBC telling you foreigners?,1
Ugym8i5IcaUXP7KBddx4AaABAg.9Zctc9WWwyk9ZcwgfBsshl,you are obviously from China.,1
Ugym8i5IcaUXP7KBddx4AaABAg.9Zctc9WWwyk9Zcyl6CMDwd,No he's not he's the worst guy ever,1
UgwcNtFe2ynLqkeFJbB4AaABAg.9_5A355Ew1P9_5WBhCgwup,why? I love it - they make me crazy laughing,0
Ugz60JxpHRXRfHdOh-14AaABAg.9ZflCEFI3XK9ZflyWpU7b8,"@Tee Hamp Not at all, but what I do suggest is that we make ourselves energy independent ASAP and drill drill drill... that would be a great start",1
Ugz60JxpHRXRfHdOh-14AaABAg.9ZflCEFI3XK9ZfmQrFjoH9,@Sabrina Newland trump had 4 years to get us that way. But since its Putin......,0
Ugz60JxpHRXRfHdOh-14AaABAg.9ZflCEFI3XK9ZfngcjUxgE,@Sabrina Newland so how do you stop whats going on in Ukraine WITHOUT sending troops?,0
Ugz60JxpHRXRfHdOh-14AaABAg.9ZflCEFI3XK9ZfsEIH-1jG,"@Tee Hamp let me say this , I’d trust Trump over these idiots in the White House any day... in fact Biden played right into Putin’s hands",1
Ugz60JxpHRXRfHdOh-14AaABAg.9ZflCEFI3XK9Zfsx5qNIDY,@Sabrina Newland right there is what im talking about. You see how you just ignored my withhold aid FACT? Its a proven FACT that trump has trusted Putin OVER HIS OWN ADVISORS.  Are you sure you trust trump around Putin?,1
Ugz60JxpHRXRfHdOh-14AaABAg.9ZflCEFI3XK9ZfwVzBJZ-R,@Tee Hamp give me a break ... and what did Biden do as Putin was amassing 190k troops at the urkranian border ?,0
Ugz60JxpHRXRfHdOh-14AaABAg.9ZflCEFI3XK9Zfx71h01ug,@Sabrina Newland what was he SUPPOSED to do?,0
UgxOmnfWbAM2Veymcq54AaABAg.9ZczDfHFjuh9Zd-xwq8IXd,"AND THE SOONER THE BETTER, ERIC",0
UgxeXOBMR_oQTGmQWDx4AaABAg.9_ACIw_7xC89_FZtJpiYD4,@Zack Smith thank you so .much.God help us.That profile was painted by me.i'm the man who met Jesus.lets hope we live until the next election.,0
UgzCSIm_T3UPbPFKdt94AaABAg.9ZjT7B440wK9ZkgMc01Vrc,Let's go Brandon!,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZDSkcsOWt,You can say that again,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZDVAu3IbX,Crypto is the new gold,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZDWtnFOhJ,Stocks are good but Crypto is better,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZDZLr1UzD,I wanted to trade crypto but got confused by the fluctuations in price,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZDcnB7F0a,"Yeah sure,I heard Alot about investments with Mr Edvardo Adielo and how good he is, please how safe are the profits",0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZDiQbAgCf,"I have also been trading with him, profits are secured and over a 100 percent return on investment",0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZDqnzslYm,"As a first time investor, I stared trading with mr Edvardo with just $5,000, now my portfolio is worth $11,400 within the pass 2weeks of trading with him.",0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZDx6_e2qV,@Judith Carl he's available on what's app,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZDxoos2hh,Tell him you were referred  to him by one of his clients so he will know you came for business,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZE-L1mXR9,"@Max David Wow....Thanks for his contact info, I'll get to him right away",0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZE5PgeArs,Yeah Trading without a professional like Expert Adielo is like gambling with your money,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZE7uOwxk7,I got Edvardo Adielo's info how good is he ?,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZEDmpYDsX,"Yes I have worked with 4 traders in the past but none of them are as efficient as he is , his trading strategies are awesome",0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZEGKI7cMC,he's really amazing with his amazing skill he changed my 0.3 btc to 2.1 btc,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZEP4Rr-Zd,How do i start trading with Mr Edvardo,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZEXbTD6xy,@Max David I'm placing my trades with Expert Edvardo ASAP,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZEwwkXDw6,"Y'all know him, I'm from UK 🇬🇧 i and my colleagues gave him a try and it has been good returns of our Investment, thanks Expert Edvardo",0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZF0jrj13d,"Ever since I met mr Edvardo for the first time at a conference in manchester i invested £25,000 and traded in one month making close to £143,670",0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZF2tmYutm,"This is the kind of info we don't get from most YouTubers .l will get in touch with him right away, I'm really impressed",0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZF7CD_I8v,"Alot of success stories, he's must be honest and trustworthy for people to talk this good about him.",0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZFCjd6Ay3,I just texted him now I hope he replies soon 🥺,0
Ugw7tX9Nj5HasLIOt6R4AaABAg.9ZZDREICgsY9ZZXQfbjJZ0,@Longjohn Ferdinald These are all scammer bots but idc if you lose your money lol,0
UgyPHClbkHySAtIl2g54AaABAg.9Zih3fCU4AW9ZjLxUncPY-,Don't even know what you are saying.,1
Ugw7_NB6eWQ50u0NQpZ4AaABAg.9ZHjMfjHyOg9ZJa5FvcCT8,Is all i have seen from Kevin is talk.Joe manchin seems to be more of a republican than him... hate to say it.,1
UgwjmwxO93gfvef3dJl4AaABAg.9ZxhFectdkY9Zypq7krr_f,Look how equal Russia is treating their Ukraine brothers and sisters,0
Ugw99DItCI7YdWShFcZ4AaABAg.9Zx0BTyOVvs9Zx15Ng1zJ6,I don't blame them,0
Ugw99DItCI7YdWShFcZ4AaABAg.9Zx0BTyOVvs9ZxjPh5zaWO,@Harry white me neither,0
UgzuTNV5it5Gnca6q2t4AaABAg.9ZEvq7UExvL9ZFupsHQBFy,It.,0
UgwkAKPpRxAXU7T9j4V4AaABAg.9Ziag3qEAfj9ZidJWuFKd1,"It's not a feeling, it's quite obvious. No need to feel it, just watch, every, single, f'in day.",1
UgwkAKPpRxAXU7T9j4V4AaABAg.9Ziag3qEAfj9ZinqBIefsf,@theguyinmaine true,1
UgwkAKPpRxAXU7T9j4V4AaABAg.9Ziag3qEAfj9ZjKj4avGSk,I feel that is what you are doing.,1
UgyFZ9auxXC0jtcWW4x4AaABAg.9ZiYnSkBqmI9ZiudXVcCaw,NOT YET   BUT WAIT,0
Ugx57eGFboT1s_0dwON4AaABAg.9_ARm6lNJst9_AcvXMfCzx,@Светлана Сергеевна I'm not a Republican traitor so I can't understand your crap. The crying here is very uplifting! Sounds like a maternity ward at feeding time!,1
UgzZaM4CREhf_fix8Ul4AaABAg.9_5mjqLbQrS9_AAMtvUuZX,dont forget the 13 Americans that were killed because of slow joe,1
UgwzM2ivU4zEHwZUoMR4AaABAg.9_5Ag_ltMRG9_5C0xmDqwt,You are Russian   but  Not  American?,1
UgwzM2ivU4zEHwZUoMR4AaABAg.9_5Ag_ltMRG9_5JKwTsW47,@Андрей Good company is growing.,0
UgwzM2ivU4zEHwZUoMR4AaABAg.9_5Ag_ltMRG9_5MdWaCI0R,"@Melody Sweet Hey YEAH DOLBOYOB, for you it is.",1
Ugy6oKd4WWynYXEnCcJ4AaABAg.9Zd8856T-D89ZejSe0dRMu,@Richard Summers Actually I have never watched tictok.,0
UgzZ1M7xa8qY3BIyYhV4AaABAg.9ZYf0p3fTt99ZYfEw0_nH7,Warfare tactics are not the same as previous wars.,0
UgzwSmvBE38KVfadTt14AaABAg.9ZwdpBAOkxP9ZxOdZLLCmS,That's right,0
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69ZfURkVbtHO,Your Absolutely 💯 right Chris how much does it take to fill your truck,1
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69ZfZL-gGzbh,@Руслан Расулов …perhaps you should stop invading sovereign countries?,1
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69ZfZulegeMT,@TourCaddie perhaps you guys should first. And stop dragging us in Europe with you. Thanks!,1
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69Zf_dgGRdZ7,@Руслан Расулов I'm really sorry honestly I get alot of thing's from people in your country off Etsy and now I can't because of what visa and Mastercard did what makes me mad is they are hurting the INNOCENT PEOPLE IN RUSSIA that make a living from their Etsy shop's but I'm still gonna find a way to get my thing's and help the shop owners there as well,0
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69Zf_lSV998i,@TourCaddie what a IGNORANT REMARK IT'S NOT THE PEOPLE OF RUSSIA ITS THE GOVERNMENT!!!!,1
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69Zf_uYJBfIs,@Sofi I have family in Cyprus I'm really sorry what's happening over there most all the American people are  very upset this should not be happening 😢,0
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69ZfcWiGwQcz,I’m in the same boat as you but I live in Mass. Fuel prices are brutal. But as you said this certainly is the “plan.”,0
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69Zfc_G5koSN,"@TourCaddie you have no right to give me advises about invasion after Livia, Iraq and Yugoslavia...",0
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69Zfcigp0sOj,"@Penny USA bitcoin, miss. Answer is there:)",0
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69ZfoE64yxAu,@Penny USA $1000 from empty but I burn about $350 daily,0
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69ZfyS2L8v9_,"@Руслан Расулов Agreed, When have the political elites ever suffer the consequences for being wrong? You have seen hard times. I know, my wife is from Moscow.. and remembered the very hard times after the fall of the Soviet Union, However, Americans are In for the shock of their lives..  we are all nothing but another brick in the wall for the Political Elites..  Don’t matter what country… The Russian people are just like us, only separated by a language.. UDACHI ! Spelled in Arabic, , but I think you know what I mean..",1
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69ZgG51YDumM,@chris williams gee that sucks I feel for you I put 60 in get's me a 1/2 tank it literally sucks and knowing we were energy INDEPENDENT with Trump,1
UgxEa5vAxnSJx8GI-FJ4AaABAg.9ZfSzHGVFJ69ZgNmyE8pzx,I just heard this from a Pastor: DON'T JUDGE PEOPLE BY THEIR CRAZY LEADER!!!!!,1
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9Zxn3dWM5SQ,That's just dandy...As a US Citizen I would like to state that when a World War starts & millions die because you've chosen the wrong side? Expect no mercy,0
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9Zy1Te0QB8G,@Himanshu Khichar  No Russia is also not innocent here.  But we different challenges in the region.Russia also improve ties with pakistan but not that level it will not  hurt india now.So Russia also playing its own game to keep pakistan neutral..,0
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9Zy9JKm9NtA,"Wow, I was going to say how I and others agree with you, but then I read some mindless, myopic comments from my fellow westerners...Now I'm just going to apologize for them and say that at least 1 westerner understands.",0
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9ZyGXkZvE4i,"@Himanshu Khichar From what I can see Russia was in a much better condition b4 Putin invaded Ukraine. No Russian soldiers had died, the central bank's assets weren't frozen and thousands of weren't trying to leave the country (or being put in jail for demonstrating) etc. Ukraine had never fired a bullet in anger towards Russia but now it's all out war with thousands dead. How is this doing the best for his country?? If Ukraine wants to join NATO, that is their choice, not Putin's . . . just like it's India's choice to join the Quad. Also, worth noting, Ukraine gave up nuclear weapons in the 1990s in exchange for peace with Russia (and United States). Plus NATO has never fired a bullet towards Russia or tried to invade and take territory.",0
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9ZyKIqyxdJy,"@Rohit911 he is not saying russia is innocent but imagine what will india do if srilanka has a defence pact with China which will be security threat to India with Chinese missiles and military presence in srilanka. India will attack SL, existential threats has to be crushed. Small countries should play smart, rules only apply for equals not for inequals. Like how now us and west has been trying to involve india in this war, coz we are not yet equals but we are resisting..",0
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9Zz8GVc4yKj,@Emiliano Pimentel India may be financing russia but it isn't financing war with wepons like Europe who is manufacturing wepons on Russian energy and supplying to Ukraine,0
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9ZzZexq1_G5,"If there are going to be world war then probably America would started that. You guys talk about humanity what you guys done to Afghanistan Iraq and other third world country. There are 2500 children are died in past 10 year in Iraq by drone attack. There are no different between Americans and Russia.maybe you are much worse than Russia.what is the purpose for Americans to leave weapons in Afghanistan because they want keep to peace, I don't think so.",1
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9Zzc73zVSZN,"I back you up on this as well. India at the end of the day has to take care of its own people. Russia time and time again has been a time tested ally of India and it and has to do whatever it takes to take care of its own people. Im more then sure that if India ever entered into a war crisis situation like Ukraine, you would see these same nutjobs in the comments completely turn the other way and the west backing out from even stepping and accepting Indian refugees",0
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9ZzeeYzU90y,@mask964 I guess you don't know anything about history and geopolitics1) when USSR allowed Germany to be the part of NATO. USA promised USSR that they won't expand anymore after this. What happened to that promise? 2) NATO didn't fire a bullet but why you need 30 members in NATO vs 1 country?Everyone knows how USA reacted when Russia wanted to deploy nuclear weapons in Cuba.3) Russia dissolved The Warsaw Treaty Organization which was created to counter NATO But west hasn't dissolved the NATO yetThis is called classic western hypocrisyThey Called themselves The North Atlantic Treaty Organization but still expanding in Eurasia 4) Ukraine is Ex Soviet state which wants to be the part of anti Soviet alliance. But Ukraine return its nuclear assets with promise to stay neutral in treaty in return Russia will take care of their security.First know the full history and geopoliticsThen comment here without your western double standards,1
Ugz9pJWqvc0iRyvesTB4AaABAg.9ZxN5WPUdSZ9_-fqzJf4I1,As a cowboy I would like to play Cowboys and Indians what is all this crap anyway? Why do people feel the need to self-identify?  ( as a man as a woman as a black man aa s black woman as a huckleberry as a cranberry) Etc. Nobody Effinn cares what you are! To read the comments ☠🤯,1
